,class,x,y,w,h,frameNo
4196,5,0.308333,0.501562,0.505556,0.14375,73323
5419,5,0.306944,0.5,0.508333,0.142188,73324
5479,5,0.307639,0.502734,0.506944,0.142969,73325
4795,5,0.309028,0.500391,0.506944,0.146094,73326
4771,5,0.309028,0.5,0.504167,0.142188,73327
6108,5,0.309722,0.501953,0.505556,0.142969,73328
6114,5,0.308333,0.501953,0.511111,0.144531,73329
5435,5,0.30625,0.499609,0.509722,0.144531,73330
5447,5,0.30625,0.501562,0.509722,0.140625,73331
4818,5,0.308333,0.501172,0.508333,0.146094,73332
4769,5,0.308333,0.499219,0.508333,0.148438,73333
3541,5,0.311111,0.5,0.502778,0.14375,73334
3502,5,0.309722,0.503516,0.505556,0.141406,73335
4114,5,0.309028,0.5,0.509722,0.145313,73336
4200,5,0.309722,0.501172,0.511111,0.142969,73337
8139,5,0.309722,0.501562,0.513889,0.142188,73338
8051,5,0.308333,0.501172,0.513889,0.142969,73339
1226,5,0.310417,0.500781,0.5125,0.140625,73340
1157,5,0.311111,0.503125,0.511111,0.142188,73341
338,5,0.311806,0.501953,0.509722,0.144531,73342
460,5,0.3125,0.499609,0.511111,0.141406,73343
2003,5,0.313194,0.503516,0.509722,0.141406,73344
2011,5,0.311111,0.501172,0.513889,0.146094,73345
2816,5,0.311111,0.500781,0.516667,0.142188,73346
2763,5,0.311111,0.502344,0.516667,0.139062,73347
9562,5,0.3125,0.503125,0.516667,0.14375,73348
9612,5,0.313194,0.500391,0.520833,0.144531,73349
1971,5,0.313889,0.503125,0.516667,0.139062,73350
2029,5,0.318056,0.503516,0.511111,0.142969,73351
2812,5,0.315972,0.501562,0.518056,0.145313,73352
2788,5,0.314583,0.501172,0.523611,0.144531,73353
1263,5,0.315278,0.502344,0.522222,0.145313,73354
1139,5,0.313889,0.500781,0.525,0.14375,73355
342,5,0.315972,0.502344,0.523611,0.140625,73356
432,5,0.31875,0.503906,0.518056,0.14375,73357
10421,5,0.31875,0.502734,0.520833,0.146094,73358
10352,5,0.318056,0.502734,0.522222,0.139844,73359
9537,5,0.320139,0.504687,0.523611,0.14375,73360
9627,5,0.31875,0.502734,0.523611,0.147656,73361
8875,5,0.31875,0.501562,0.526389,0.142188,73362
8743,5,0.320139,0.504687,0.529167,0.139062,73363
10394,5,0.319444,0.501953,0.527778,0.146094,73364
10377,5,0.322222,0.501953,0.527778,0.144531,73365
11136,5,0.325694,0.504297,0.523611,0.141406,73366
11194,5,0.325694,0.505469,0.526389,0.14375,73367
1218,5,0.329167,0.501953,0.527778,0.147656,73368
1182,5,0.327778,0.504687,0.530556,0.145313,73369
10398,5,0.329861,0.504297,0.529167,0.149219,73370
10362,5,0.330556,0.502344,0.530556,0.145313,73371
11168,5,0.333333,0.504687,0.525,0.14375,73372
11178,5,0.335417,0.503906,0.529167,0.15,73373
9534,5,0.334722,0.502734,0.533333,0.150781,73374
9641,5,0.336806,0.504297,0.529167,0.139844,73375
8839,5,0.338889,0.505469,0.527778,0.146875,73376
8763,5,0.340278,0.503516,0.530556,0.149219,73377
1962,5,0.339583,0.503516,0.531944,0.141406,73378
2052,5,0.34375,0.505469,0.526389,0.140625,73379
516,5,0.345139,0.505469,0.529167,0.148438,73380
278,5,0.345833,0.503125,0.527778,0.146875,73381
1092,5,0.346528,0.505859,0.526389,0.142969,73382
1297,5,0.349306,0.505469,0.523611,0.145313,73383
2700,5,0.35,0.502734,0.522222,0.146094,73384
2886,5,0.354167,0.505078,0.519444,0.144531,73385
2086,5,0.352778,0.50625,0.519444,0.145313,73386
1926,5,0.353472,0.503906,0.526389,0.14375,73387
8723,5,0.354861,0.50625,0.531944,0.14375,73388
8880,5,0.35625,0.505859,0.526389,0.147656,73389
2717,5,0.358333,0.504687,0.522222,0.14375,73390
2878,5,0.3625,0.50625,0.513889,0.139062,73391
2090,5,0.365278,0.507031,0.516667,0.14375,73392
1909,5,0.364583,0.504687,0.520833,0.148438,73393
501,5,0.365278,0.505469,0.519444,0.142188,73394
284,5,0.367361,0.507031,0.520833,0.142188,73395
1086,5,0.367361,0.505078,0.518056,0.144531,73396
1315,5,0.36875,0.504687,0.518056,0.145313,73397
11287,5,0.370833,0.507031,0.519444,0.142188,73398
11047,5,0.369444,0.50625,0.522222,0.14375,73399
11145,5,0.370139,0.505859,0.520833,0.139844,73400
11202,5,0.372222,0.507422,0.522222,0.141406,73401
10387,5,0.373611,0.507422,0.522222,0.142969,73402
10370,5,0.373611,0.505469,0.527778,0.14375,73403
8864,5,0.375694,0.507031,0.529167,0.14375,73404
8736,5,0.377083,0.506641,0.531944,0.147656,73405
9546,5,0.377083,0.50625,0.531944,0.145313,73406
9633,5,0.377778,0.508203,0.530556,0.139844,73407
2846,5,0.379167,0.508203,0.536111,0.146094,73408
2738,5,0.379167,0.507031,0.533333,0.146875,73409
8856,5,0.38125,0.507812,0.5375,0.140625,73410
8764,5,0.380556,0.507812,0.536111,0.142188,73411
9520,5,0.38125,0.505859,0.5375,0.146094,73412
9640,5,0.382639,0.507031,0.5375,0.14375,73413
11152,5,0.383333,0.507812,0.536111,0.14375,73414
11177,5,0.383333,0.508203,0.538889,0.146094,73415
10411,5,0.385417,0.506641,0.540278,0.141406,73416
10364,5,0.388194,0.508203,0.5375,0.144531,73417
363,5,0.388889,0.508203,0.538889,0.147656,73418
413,5,0.388889,0.507031,0.538889,0.145313,73419
2838,5,0.390278,0.508203,0.538889,0.144531,73420
2768,5,0.391667,0.508594,0.544444,0.15,73421
1987,5,0.391667,0.507422,0.544444,0.147656,73422
2009,5,0.396528,0.508984,0.5375,0.142969,73423
318,5,0.397222,0.509766,0.538889,0.146094,73424
458,5,0.396528,0.507422,0.543056,0.152344,73425
1248,5,0.402778,0.509375,0.533333,0.146875,73426
1159,5,0.4,0.509375,0.541667,0.148438,73427
11120,5,0.399306,0.507812,0.540278,0.148438,73428
11212,5,0.400694,0.508203,0.540278,0.147656,73429
355,5,0.406944,0.509375,0.536111,0.15,73430
443,5,0.408333,0.508594,0.536111,0.148438,73431
1253,5,0.410417,0.508203,0.5375,0.147656,73432
1131,5,0.411111,0.509375,0.541667,0.148438,73433
2801,5,0.413889,0.508594,0.541667,0.153125,73434
2778,5,0.416667,0.508984,0.538889,0.146094,73435
1982,5,0.416667,0.510156,0.541667,0.148438,73436
2038,5,0.418056,0.508984,0.541667,0.153906,73437
8829,5,0.420139,0.507812,0.543056,0.151562,73438
8774,5,0.422917,0.510938,0.540278,0.146875,73439
4800,5,0.424306,0.509766,0.545833,0.153906,73440
4785,5,0.425,0.509375,0.547222,0.153125,73441
5413,5,0.426389,0.509766,0.541667,0.150781,73442
5467,5,0.429167,0.510938,0.541667,0.154687,73443
4127,5,0.431944,0.508594,0.538889,0.151562,73444
4184,5,0.434028,0.510547,0.534722,0.150781,73445
3563,5,0.434722,0.512109,0.538889,0.153906,73446
3484,5,0.436111,0.511328,0.544444,0.153906,73447
7388,5,0.439583,0.511328,0.534722,0.147656,73448
7486,5,0.441667,0.511328,0.536111,0.153906,73449
4117,5,0.442361,0.510156,0.540278,0.153125,73450
4215,5,0.444444,0.510938,0.538889,0.151562,73451
3538,5,0.447917,0.5125,0.534722,0.15,73452
3488,5,0.445833,0.510156,0.541667,0.159375,73453
4812,5,0.447917,0.511719,0.540278,0.153125,73454
4757,5,0.448611,0.513281,0.536111,0.154687,73455
5440,5,0.45,0.511328,0.538889,0.155469,73456
5463,5,0.452778,0.511328,0.536111,0.153906,73457
6788,5,0.454167,0.512891,0.533333,0.155469,73458
6772,5,0.454861,0.5125,0.534722,0.15625,73459
7434,5,0.457639,0.512109,0.534722,0.157031,73460
7451,5,0.459722,0.513672,0.536111,0.153906,73461
8112,5,0.455556,0.512891,0.541667,0.161719,73462
8063,5,0.456944,0.513281,0.538889,0.154687,73463
6811,5,0.459722,0.514844,0.536111,0.154687,73464
6747,5,0.459722,0.514453,0.538889,0.157031,73465
6070,5,0.461111,0.513281,0.544444,0.159375,73466
6157,5,0.463889,0.515234,0.538889,0.153906,73467
4838,5,0.465278,0.514453,0.541667,0.157031,73468
4738,5,0.467361,0.513672,0.543056,0.158594,73469
6832,5,0.470833,0.512891,0.541667,0.157031,73470
6740,5,0.473611,0.515625,0.538889,0.15625,73471
6079,5,0.472222,0.514063,0.544444,0.157813,73472
6133,5,0.477083,0.514453,0.543056,0.158594,73473
7412,5,0.475694,0.516406,0.540278,0.157813,73474
7459,5,0.478472,0.514844,0.545833,0.1625,73475
8105,5,0.48125,0.515625,0.543056,0.15625,73476
8084,5,0.482639,0.517187,0.543056,0.159375,73477
4150,5,0.4875,0.516797,0.541667,0.161719,73478
4167,5,0.4875,0.516406,0.541667,0.160938,73479
5506,5,0.4875,0.517578,0.541667,0.157031,73480
5375,5,0.491667,0.516406,0.541667,0.1625,73481
4735,5,0.49375,0.516016,0.543056,0.160156,73482
4849,5,0.495139,0.517969,0.543056,0.159375,73483
3439,5,0.498611,0.51875,0.544444,0.1625,73484
3600,5,0.498611,0.517578,0.544444,0.161719,73485
4227,5,0.500694,0.519141,0.545833,0.161719,73486
4091,5,0.502778,0.519531,0.547222,0.165625,73487
8032,5,0.504167,0.516797,0.541667,0.161719,73488
8159,5,0.506944,0.518359,0.544444,0.161719,73489
3444,5,0.509722,0.519531,0.544444,0.16875,73490
3584,5,0.5125,0.517969,0.544444,0.164062,73491
4239,5,0.5125,0.519922,0.547222,0.163281,73492
4088,5,0.514583,0.520703,0.540278,0.166406,73493
5501,5,0.516667,0.519141,0.544444,0.167969,73494
5392,5,0.518056,0.519141,0.541667,0.163281,73495
4723,5,0.519444,0.522266,0.536111,0.169531,73496
4852,5,0.524306,0.521094,0.5375,0.171875,73497
6171,5,0.524306,0.520312,0.540278,0.16875,73498
6049,5,0.525,0.523047,0.536111,0.174219,73499
7197,5,0.528472,0.520312,0.534722,0.170312,73500
7680,5,0.529861,0.519141,0.531944,0.166406,73501
8325,5,0.533333,0.521484,0.530556,0.171094,73502
7868,5,0.536111,0.522656,0.533333,0.171875,73503
7065,5,0.536806,0.522266,0.5375,0.167969,73504
6503,5,0.538889,0.523047,0.533333,0.169531,73505
5843,5,0.540972,0.522656,0.523611,0.171875,73506
6376,5,0.54375,0.520312,0.518056,0.171875,73507
5045,5,0.545139,0.522656,0.520833,0.167187,73508
4540,5,0.548611,0.523438,0.525,0.173438,73509
7051,5,0.550694,0.522656,0.523611,0.175,73510
6508,5,0.552778,0.523438,0.519444,0.171875,73511
5830,5,0.555556,0.524219,0.516667,0.173438,73512
6398,5,0.555556,0.522656,0.513889,0.173438,73513
7211,5,0.557639,0.524219,0.515278,0.173438,73514
7676,5,0.561806,0.524609,0.509722,0.175781,73515
8338,5,0.5625,0.524609,0.513889,0.175781,73516
7847,5,0.563889,0.525391,0.519444,0.169531,73517
3926,5,0.564583,0.526563,0.518056,0.176563,73518
4400,5,0.565972,0.525781,0.515278,0.178125,73519
5029,5,0.568056,0.525,0.516667,0.175,73520
4548,5,0.567361,0.526953,0.518056,0.174219,73521
5206,5,0.570833,0.526953,0.513889,0.180469,73522
5677,5,0.572222,0.525,0.511111,0.175,73523
3898,5,0.575694,0.527734,0.515278,0.175781,73524
4430,5,0.575,0.528516,0.516667,0.180469,73525
3779,5,0.575694,0.527344,0.520833,0.178125,73526
3255,5,0.576389,0.527734,0.519444,0.175781,73527
7192,5,0.579861,0.529297,0.5125,0.182031,73528
7696,5,0.582639,0.528125,0.515278,0.179688,73529
3905,5,0.581944,0.527734,0.522222,0.177344,73530
4411,5,0.586111,0.530469,0.519444,0.182812,73531
3791,5,0.588194,0.529297,0.506944,0.183594,73532
3251,5,0.586806,0.528516,0.509722,0.178906,73533
5021,5,0.590278,0.530859,0.505556,0.182031,73534
4567,5,0.590972,0.530078,0.506944,0.182031,73535
5192,5,0.596528,0.529688,0.498611,0.179688,73536
5681,5,0.592361,0.531641,0.501389,0.182031,73537
7042,5,0.594444,0.53125,0.502778,0.184375,73538
6531,5,0.598611,0.530469,0.502778,0.184375,73539
3069,5,0.602083,0.531641,0.495833,0.182031,73540
2512,5,0.597917,0.532422,0.509722,0.185156,73541
1713,5,0.600694,0.530469,0.501389,0.18125,73542
2299,5,0.603472,0.532422,0.498611,0.182031,73543
81,5,0.60625,0.533594,0.504167,0.185937,73544
718,5,0.608333,0.532031,0.5,0.182812,73545
1530,5,0.615972,0.534766,0.493056,0.185156,73546
858,5,0.622222,0.536719,0.483333,0.185937,73547
10836,5,0.627083,0.534766,0.479167,0.188281,73548
11512,5,0.627083,0.534766,0.481944,0.182031,73549
59,5,0.627778,0.536719,0.477778,0.1875,73550
726,5,0.629167,0.536328,0.477778,0.191406,73551
1525,5,0.63125,0.533984,0.476389,0.186719,73552
876,5,0.632639,0.5375,0.473611,0.182812,73553
3091,5,0.634028,0.536719,0.473611,0.192188,73554
2504,5,0.636111,0.535937,0.475,0.189063,73555
1717,5,0.636806,0.538672,0.473611,0.186719,73556
2281,5,0.638889,0.539062,0.475,0.1875,73557
9087,5,0.641667,0.536328,0.472222,0.191406,73558
8533,5,0.640972,0.538672,0.470833,0.188281,73559
10873,5,0.644444,0.539844,0.472222,0.19375,73560
11455,5,0.646528,0.537109,0.473611,0.192969,73561
10682,5,0.646528,0.538281,0.473611,0.192188,73562
10083,5,0.647917,0.540234,0.468056,0.196094,73563
9122,5,0.648611,0.537109,0.466667,0.191406,73564
8494,5,0.649306,0.538281,0.465278,0.1875,73565
9239,5,0.652083,0.540625,0.459722,0.195312,73566
9921,5,0.655556,0.540234,0.458333,0.199219,73567
3126,5,0.65625,0.539062,0.459722,0.189063,73568
2474,5,0.659028,0.542969,0.4625,0.19375,73569
9129,5,0.661806,0.542969,0.4625,0.2,73570
8471,5,0.6625,0.540234,0.458333,0.200781,73571
9262,5,0.663194,0.542188,0.454167,0.196875,73572
9911,5,0.665972,0.541797,0.451389,0.200781,73573
10866,5,0.667361,0.541406,0.454167,0.201562,73574
11476,5,0.66875,0.542578,0.454167,0.200781,73575
10654,5,0.671528,0.543359,0.456944,0.202344,73576
10095,5,0.672222,0.541016,0.452778,0.207031,73577
121,5,0.673611,0.541797,0.45,0.200781,73578
682,5,0.675694,0.543359,0.448611,0.202344,73579
2379,5,0.676389,0.542578,0.447222,0.203906,73580
1634,5,0.676389,0.541406,0.444444,0.204688,73581
2438,5,0.680556,0.544531,0.444444,0.204688,73582
3145,5,0.683333,0.539453,0.447222,0.208594,73583
794,5,0.684722,0.537109,0.441667,0.214844,73584
1591,5,0.684722,0.541016,0.447222,0.205469,73585
771,5,0.6875,0.539453,0.441667,0.211719,73586
28,5,0.685417,0.529688,0.434722,0.235938,73587
9989,5,0.689583,0.540234,0.434722,0.214844,73588
10761,5,0.691667,0.543359,0.436111,0.208594,73589
827,5,0.691667,0.528125,0.436111,0.242188,73590
1578,5,0.695833,0.54375,0.438889,0.207813,73591
777,5,0.699306,0.545313,0.440278,0.209375,73592
5,5,0.697222,0.542188,0.438889,0.210938,73593
2349,5,0.7,0.545703,0.436111,0.208594,73594
1646,5,0.699306,0.544922,0.434722,0.210156,73595
2433,5,0.702083,0.545703,0.434722,0.207031,73596
3166,5,0.703472,0.545703,0.434722,0.207031,73597
9949,5,0.705556,0.548047,0.436111,0.211719,73598
9216,5,0.708333,0.546094,0.433333,0.210938,73599
10511,5,0.706944,0.547266,0.430556,0.210156,73600
10258,5,0.709028,0.549219,0.429167,0.207813,73601
11020,5,0.709028,0.549219,0.426389,0.209375,73602
11314,5,0.709722,0.548828,0.425,0.207031,73603
9434,5,0.709722,0.550391,0.425,0.208594,73604
9731,5,0.710417,0.548047,0.426389,0.216406,73605
8960,5,0.711111,0.546484,0.425,0.216406,73606
8650,5,0.711111,0.547656,0.425,0.21875,73607
1841,5,0.715278,0.549219,0.422222,0.214062,73608
2163,5,0.715972,0.55,0.420833,0.210938,73609
9429,5,0.715972,0.552734,0.418056,0.207031,73610
9744,5,0.717361,0.551953,0.415278,0.213281,73611
8939,5,0.71875,0.55,0.4125,0.210938,73612
8663,5,0.720139,0.553906,0.4125,0.207813,73613
10517,5,0.722222,0.554297,0.413889,0.211719,73614
10243,5,0.722222,0.551953,0.413889,0.213281,73615
11044,5,0.722917,0.552734,0.4125,0.210156,73616
11300,5,0.722917,0.553516,0.409722,0.211719,73617
1320,5,0.724306,0.551953,0.409722,0.208594,73618
1077,5,0.723611,0.555469,0.405556,0.207813,73619
1877,5,0.725,0.555078,0.405556,0.211719,73620
2133,5,0.725,0.553516,0.411111,0.210156,73621
2928,5,0.727083,0.554297,0.409722,0.211719,73622
2659,5,0.729861,0.555859,0.409722,0.216406,73623
1337,5,0.729861,0.553906,0.406944,0.214062,73624
1055,5,0.730556,0.553906,0.405556,0.2125,73625
242,5,0.732639,0.559375,0.404167,0.215625,73626
554,5,0.733333,0.555859,0.397222,0.213281,73627
10539,5,0.734722,0.554688,0.397222,0.2125,73628
10224,5,0.735417,0.559375,0.398611,0.215625,73629
1354,5,0.736111,0.559375,0.4,0.220313,73630
1048,5,0.7375,0.557031,0.394444,0.220313,73631
248,5,0.7375,0.559375,0.394444,0.221875,73632
539,5,0.738194,0.558594,0.393056,0.221875,73633
1855,5,0.739583,0.557813,0.390278,0.220313,73634
2146,5,0.738889,0.559375,0.394444,0.223438,73635
2926,5,0.742361,0.560156,0.390278,0.226562,73636
2670,5,0.744444,0.559375,0.388889,0.226562,73637
9463,5,0.744444,0.559375,0.388889,0.225,73638
9708,5,0.743056,0.559766,0.386111,0.227344,73639
5345,5,0.745833,0.557031,0.383333,0.228125,73640
5545,5,0.745833,0.560547,0.383333,0.227344,73641
4877,5,0.747917,0.564453,0.381944,0.228906,73642
4701,5,0.75,0.562891,0.380556,0.232031,73643
3635,5,0.750694,0.560938,0.381944,0.23125,73644
3397,5,0.752083,0.564453,0.379167,0.228906,73645
4059,5,0.752083,0.565625,0.376389,0.229687,73646
4266,5,0.753472,0.5625,0.370833,0.228125,73647
8195,5,0.754167,0.565625,0.369444,0.226562,73648
7992,5,0.754861,0.567578,0.370833,0.228906,73649
3624,5,0.756944,0.565625,0.372222,0.232812,73650
3414,5,0.760417,0.567578,0.370833,0.233594,73651
4049,5,0.759722,0.566797,0.366667,0.235156,73652
4269,5,0.760417,0.565625,0.365278,0.23125,73653
5352,5,0.759722,0.567578,0.363889,0.232031,73654
5533,5,0.759722,0.569141,0.361111,0.232031,73655
4886,5,0.760417,0.566406,0.365278,0.234375,73656
4698,5,0.761806,0.567578,0.365278,0.233594,73657
6023,5,0.7625,0.572266,0.366667,0.238281,73658
6198,5,0.761806,0.571484,0.365278,0.238281,73659
8185,5,0.7625,0.566797,0.361111,0.233594,73660
8006,5,0.764583,0.570703,0.359722,0.232031,73661
7357,5,0.761806,0.570703,0.3625,0.238281,73662
7518,5,0.763889,0.567578,0.361111,0.235156,73663
5998,5,0.764583,0.569922,0.359722,0.233594,73664
6219,5,0.765972,0.573828,0.3625,0.238281,73665
6885,5,0.765972,0.571875,0.3625,0.235938,73666
6684,5,0.767361,0.573438,0.3625,0.2375,73667
5331,5,0.767361,0.573438,0.359722,0.239063,73668
5552,5,0.766667,0.571094,0.355556,0.235938,73669
6012,5,0.768056,0.574609,0.352778,0.233594,73670
6213,5,0.771528,0.575391,0.351389,0.239844,73671
6895,5,0.772222,0.573047,0.352778,0.238281,73672
6664,5,0.772222,0.574609,0.35,0.236719,73673
8174,5,0.775,0.577734,0.347222,0.233594,73674
8009,5,0.773611,0.574609,0.35,0.239844,73675
7345,5,0.775,0.575781,0.341667,0.2375,73676
7538,5,0.775694,0.577734,0.3375,0.236719,73677
3609,5,0.775,0.576563,0.341667,0.239063,73678
3424,5,0.777778,0.576172,0.338889,0.238281,73679
4669,5,0.781944,0.580469,0.338889,0.24375,73680
4913,5,0.779167,0.578125,0.338889,0.24375,73681
5576,5,0.778472,0.576563,0.331944,0.239063,73682
5309,5,0.779167,0.582031,0.330556,0.24375,73683
4296,5,0.779861,0.579687,0.329167,0.25,73684
4026,5,0.78125,0.580469,0.329167,0.24375,73685
3371,5,0.781944,0.583984,0.327778,0.249219,73686
3664,5,0.783333,0.584766,0.330556,0.250781,73687
7582,5,0.782639,0.582812,0.329167,0.253125,73688
7297,5,0.782639,0.586328,0.326389,0.252344,73689
4301,5,0.782639,0.584766,0.326389,0.252344,73690
4018,5,0.782639,0.585156,0.326389,0.25625,73691
3374,5,0.783333,0.586328,0.325,0.258594,73692
3663,5,0.784028,0.591016,0.326389,0.261719,73693
4668,5,0.783333,0.586719,0.325,0.260938,73694
4917,5,0.782639,0.582422,0.329167,0.247656,73695
5570,5,0.779861,0.5875,0.331944,0.253125,73696
5311,5,0.779861,0.585938,0.331944,0.251563,73697
6656,5,0.778472,0.585938,0.334722,0.253125,73698
6910,5,0.777778,0.590625,0.336111,0.25,73699
8242,5,0.777083,0.5875,0.334722,0.257812,73700
7941,5,0.779861,0.590625,0.334722,0.264062,73701
7281,5,0.779861,0.594141,0.334722,0.264844,73702
7603,5,0.777778,0.593359,0.336111,0.266406,73703
5934,5,0.777778,0.591406,0.336111,0.26875,73704
6295,5,0.777083,0.592969,0.3375,0.2625,73705
6974,5,0.777778,0.592969,0.338889,0.260938,73706
6584,5,0.777083,0.589844,0.3375,0.2625,73707
5258,5,0.776389,0.59375,0.341667,0.2625,73708
5628,5,0.775,0.594141,0.341667,0.263281,73709
5920,5,0.774306,0.59375,0.343056,0.264062,73710
6297,5,0.773611,0.590625,0.336111,0.259375,73711
6966,5,0.772917,0.592969,0.3375,0.260938,73712
6605,5,0.771528,0.592188,0.3375,0.260938,73713
8257,5,0.771528,0.591797,0.340278,0.261719,73714
7939,5,0.771528,0.593359,0.340278,0.261719,73715
7287,5,0.770833,0.59375,0.341667,0.260938,73716
7583,5,0.770833,0.592969,0.341667,0.259375,73717
3363,5,0.768056,0.594531,0.338889,0.2625,73719
5277,5,0.768056,0.592578,0.341667,0.260156,73720
5601,5,0.765972,0.59375,0.343056,0.259375,73721
4956,5,0.766667,0.594141,0.344444,0.261719,73722
4635,5,0.766667,0.594531,0.347222,0.2625,73723
3688,5,0.764583,0.59375,0.345833,0.2625,73724
3351,5,0.763194,0.596484,0.343056,0.260156,73725
3986,5,0.761806,0.594922,0.345833,0.263281,73726
4330,5,0.759722,0.59375,0.344444,0.260938,73727
8283,5,0.759028,0.596484,0.345833,0.261719,73728
7912,5,0.759028,0.598047,0.354167,0.264844,73729
3694,5,0.756944,0.596875,0.355556,0.264062,73730
3333,5,0.75625,0.598828,0.356944,0.267969,73731
4002,5,0.756944,0.600391,0.358333,0.269531,73732
4324,5,0.754167,0.596484,0.358333,0.264844,73733
5271,5,0.752778,0.6,0.355556,0.265625,73734
5615,5,0.751389,0.599609,0.358333,0.264844,73735
4941,5,0.748611,0.594922,0.361111,0.261719,73736
4639,5,0.749306,0.597656,0.3625,0.264062,73737
5953,5,0.747917,0.599609,0.365278,0.266406,73738
6273,5,0.748611,0.596875,0.363889,0.26875,73739
1776,5,0.747917,0.597266,0.365278,0.269531,73740
2218,5,0.745833,0.600391,0.361111,0.267969,73741
2996,5,0.74375,0.598437,0.3625,0.265625,73742
2602,5,0.743056,0.599219,0.363889,0.267188,73743
1443,5,0.743056,0.602344,0.366667,0.271875,73744
960,5,0.740972,0.600781,0.368056,0.26875,73745
178,5,0.741667,0.603516,0.366667,0.274219,73746
611,5,0.738889,0.605078,0.366667,0.274219,73747
10612,5,0.738194,0.601953,0.365278,0.274219,73748
10152,5,0.736111,0.599609,0.366667,0.267969,73749
1421,5,0.736111,0.606641,0.369444,0.277344,73750
968,5,0.734722,0.602344,0.369444,0.271875,73751
172,5,0.733333,0.601172,0.366667,0.271094,73752
631,5,0.731944,0.605859,0.366667,0.277344,73753
1801,5,0.730556,0.606641,0.366667,0.274219,73754
2208,5,0.729861,0.603516,0.368056,0.274219,73755
3002,5,0.729167,0.607813,0.372222,0.28125,73756
2580,5,0.727083,0.60625,0.368056,0.276563,73757
9361,5,0.724306,0.605078,0.368056,0.277344,73758
9813,5,0.723611,0.609375,0.375,0.279687,73759
10590,5,0.722222,0.608203,0.375,0.278906,73760
10159,5,0.721528,0.607422,0.376389,0.278906,73761
10964,5,0.722222,0.609766,0.383333,0.280469,73762
11384,5,0.723611,0.6125,0.388889,0.28125,73763
9336,5,0.722222,0.608984,0.388889,0.283594,73764
9838,5,0.720833,0.610937,0.391667,0.282813,73765
9020,5,0.0715278,0.478516,0.143056,0.0992187,73766
9021,5,0.720139,0.611719,0.393056,0.279687,73766
8577,5,0.0763889,0.479688,0.15,0.1,73767
8578,5,0.71875,0.609766,0.393056,0.278906,73767
1771,5,0.715972,0.608984,0.395833,0.283594,73768
2237,5,0.717361,0.6125,0.401389,0.284375,73769
2236,5,0.0881944,0.476953,0.170833,0.105469,73769
9341,5,0.718056,0.611719,0.405556,0.284375,73770
9820,5,0.717361,0.612109,0.404167,0.288281,73771
9819,5,0.102778,0.478906,0.2,0.103125,73771
9042,5,0.716667,0.613672,0.405556,0.286719,73772
9041,5,0.108333,0.477344,0.211111,0.101562,73772
8572,5,0.715972,0.612109,0.406944,0.285156,73773
8571,5,0.115972,0.481641,0.226389,0.103906,73773
10585,5,0.122222,0.480859,0.236111,0.105469,73774
10586,5,0.715972,0.612109,0.406944,0.285156,73774
10181,5,0.715278,0.614453,0.411111,0.285156,73775
10180,5,0.127778,0.475781,0.252778,0.10625,73775
10939,5,0.136806,0.477734,0.268056,0.103906,73776
10940,5,0.714583,0.613281,0.4125,0.284375,73776
11392,5,0.141667,0.483203,0.277778,0.107031,73777
11393,5,0.715972,0.611719,0.415278,0.289062,73777
1414,5,0.149306,0.480078,0.290278,0.110156,73778
1415,5,0.715972,0.616797,0.415278,0.291406,73778
988,5,0.715278,0.614062,0.419444,0.2875,73779
987,5,0.154861,0.479688,0.301389,0.10625,73779
2557,5,0.159722,0.483594,0.313889,0.107813,73780
2558,5,0.715278,0.614453,0.422222,0.292969,73780
3035,5,0.164583,0.480859,0.323611,0.107031,73781
3036,5,0.715278,0.615234,0.425,0.291406,73781
2257,5,0.171528,0.480078,0.3375,0.107031,73782
2258,5,0.715972,0.616406,0.426389,0.289062,73782
1745,5,0.172917,0.481641,0.345833,0.108594,73783
1746,5,0.715278,0.614453,0.427778,0.288281,73783
651,5,0.717361,0.614844,0.434722,0.29375,73784
650,5,0.18125,0.481641,0.3625,0.107031,73784
143,5,0.71875,0.616797,0.4375,0.291406,73785
142,5,0.188889,0.480078,0.372222,0.108594,73785
930,5,0.717361,0.614062,0.4375,0.292188,73786
929,5,0.197222,0.484375,0.388889,0.10625,73786
1468,5,0.206944,0.482422,0.408333,0.111719,73787
1469,5,0.715278,0.615234,0.433333,0.289844,73787
11445,5,0.209722,0.480078,0.419444,0.108594,73788
11444,5,0.71875,0.615625,0.443056,0.290625,73788
10888,5,0.71875,0.614453,0.445833,0.296094,73789
10889,5,0.21875,0.485156,0.4375,0.109375,73789
662,5,0.229167,0.485547,0.458333,0.110156,73790
661,5,0.719444,0.614844,0.45,0.296875,73790
134,5,0.719444,0.617578,0.45,0.294531,73791
135,5,0.232639,0.481641,0.459722,0.111719,73791
934,5,0.719444,0.615625,0.452778,0.296875,73792
933,5,0.235417,0.483203,0.470833,0.107031,73792
1463,5,0.24375,0.485938,0.4875,0.107813,73793
1462,5,0.718056,0.617578,0.452778,0.299219,73793
2546,5,0.715278,0.619531,0.45,0.295312,73794
2545,5,0.249306,0.483594,0.498611,0.107813,73794
3045,5,0.254861,0.485156,0.509722,0.115625,73795
3044,5,0.717361,0.617578,0.454167,0.291406,73795
2253,5,0.715972,0.617578,0.454167,0.296094,73796
2254,5,0.261806,0.485938,0.518056,0.109375,73796
1750,5,0.71875,0.617969,0.459722,0.298438,73797
