,class,x,y,w,h,frameNo
2254,5,0.495313,0.392593,0.311458,0.32963,128668
2219,5,0.496875,0.397222,0.30625,0.309259,128669
89,5,0.492188,0.398148,0.296875,0.307407,128670
61,5,0.485938,0.396296,0.288542,0.307407,128671
213,5,0.479167,0.39537,0.26875,0.305556,128672
235,5,0.475521,0.398148,0.257292,0.307407,128673
517,5,0.471875,0.396296,0.247917,0.311111,128674
545,5,0.464583,0.398148,0.2375,0.303704,128675
384,5,0.456771,0.396296,0.228125,0.3,128676
361,5,0.452604,0.396296,0.213542,0.303704,128677
1739,5,0.448438,0.396296,0.205208,0.3,128678
1761,5,0.442187,0.397222,0.194792,0.298148,128679
2083,5,0.436979,0.398148,0.184375,0.296296,128680
2069,5,0.430729,0.397222,0.176042,0.298148,128681
2231,5,0.423958,0.394444,0.1625,0.3,128682
2239,5,0.419792,0.393519,0.152083,0.298148,128683
1901,5,0.414583,0.394444,0.141667,0.296296,128684
1923,5,0.410417,0.394444,0.133333,0.296296,128685
1756,5,0.405208,0.393519,0.122917,0.298148,128686
1746,5,0.4,0.390741,0.1125,0.296296,128687
365,5,0.396354,0.389815,0.107292,0.298148,128688
380,5,0.392188,0.390741,0.096875,0.3,128689
1907,5,0.393229,0.391667,0.101042,0.301852,128690
1919,5,0.390104,0.391667,0.0947917,0.301852,128691
1758,5,0.377604,0.392593,0.0697917,0.288889,128692
1742,5,0.370833,0.389815,0.0541667,0.290741,128693
2077,5,0.364583,0.388889,0.04375,0.281481,128694
2074,5,0.359896,0.391667,0.034375,0.275926,128695
1713,5,0.627604,0.446296,0.0572917,0.207407,131665
1878,5,0.621354,0.441667,0.0739583,0.209259,131666
1947,5,0.616146,0.438889,0.084375,0.214815,131667
564,5,0.609896,0.444444,0.0927083,0.225926,131668
495,5,0.604688,0.442593,0.105208,0.225926,131669
1783,5,0.597396,0.441667,0.117708,0.224074,131670
1716,5,0.590625,0.441667,0.133333,0.227778,131671
1876,5,0.585417,0.439815,0.14375,0.224074,131672
1948,5,0.579167,0.443519,0.15625,0.22037,131673
2204,5,0.573438,0.440741,0.167708,0.222222,131674
2268,5,0.566146,0.439815,0.182292,0.22037,131675
2110,5,0.560417,0.437037,0.191667,0.222222,131676
2042,5,0.554167,0.438889,0.204167,0.225926,131677
43,5,0.549479,0.440741,0.215625,0.225926,131678
106,5,0.543229,0.436111,0.230208,0.224074,131679
391,5,0.538021,0.437963,0.242708,0.227778,131680
354,5,0.53125,0.437963,0.25625,0.227778,131681
510,5,0.525,0.437963,0.264583,0.227778,131682
552,5,0.51875,0.437037,0.277083,0.225926,131683
202,5,0.511979,0.437037,0.286458,0.225926,131684
247,5,0.506771,0.437963,0.298958,0.231481,131685
100,5,0.503125,0.439815,0.310417,0.231481,131686
48,5,0.502083,0.438889,0.310417,0.233333,131687
2048,5,0.500521,0.438889,0.313542,0.22963,131688
2105,5,0.501042,0.439815,0.3125,0.227778,131689
198,5,0.501562,0.438889,0.313542,0.22963,131690
248,5,0.501562,0.438889,0.311458,0.225926,131691
99,5,0.502083,0.440741,0.310417,0.222222,131692
52,5,0.499479,0.442593,0.311458,0.218519,131693
396,5,0.497917,0.440741,0.3125,0.214815,131694
352,5,0.496875,0.441667,0.310417,0.212963,131695
511,5,0.494271,0.441667,0.303125,0.216667,131696
548,5,0.491146,0.441667,0.292708,0.212963,131697
1937,5,0.483333,0.441667,0.277083,0.216667,131698
1890,5,0.475,0.441667,0.2625,0.216667,131699
2192,5,0.469271,0.441667,0.253125,0.212963,131700
2280,5,0.463021,0.441667,0.238542,0.212963,131701
2121,5,0.458854,0.442593,0.232292,0.207407,131702
2033,5,0.454167,0.440741,0.220833,0.207407,131703
1798,5,0.446875,0.439815,0.210417,0.205556,131704
1703,5,0.443229,0.438889,0.201042,0.207407,131705
1858,5,0.436458,0.437037,0.189583,0.207407,131706
1961,5,0.431771,0.439815,0.178125,0.209259,131707
583,5,0.425,0.437963,0.166667,0.205556,131708
479,5,0.421354,0.437037,0.155208,0.207407,131709
1800,5,0.4125,0.437037,0.141667,0.207407,131710
1701,5,0.407292,0.433333,0.129167,0.207407,131711
1862,5,0.402604,0.403704,0.119792,0.255556,131712
1959,5,0.396875,0.42037,0.110417,0.211111,131713
2189,5,0.392188,0.428704,0.0989583,0.201852,131714
2283,5,0.386458,0.427778,0.0895833,0.2,131715
2119,5,0.381771,0.42963,0.078125,0.207407,131716
2034,5,0.376563,0.425926,0.0677083,0.2,131717
31,5,0.372396,0.425,0.0635417,0.205556,131718
119,5,0.364583,0.424074,0.05,0.203704,131719
640,5,0.371875,0.410185,0.0604167,0.168519,135290
1043,5,0.388021,0.407407,0.0927083,0.188889,135295
910,5,0.391667,0.409259,0.1,0.188889,135296
968,5,0.395312,0.405556,0.105208,0.196296,135297
1241,5,0.398958,0.402778,0.110417,0.201852,135298
1177,5,0.402083,0.399074,0.114583,0.201852,135299
1448,5,0.405729,0.405556,0.123958,0.2,135300
1498,5,0.409375,0.401852,0.129167,0.196296,135301
1635,5,0.413021,0.402778,0.136458,0.201852,135302
1577,5,0.416146,0.402778,0.142708,0.198148,135303
1371,5,0.419792,0.401852,0.152083,0.2,135304
1311,5,0.422917,0.40463,0.158333,0.198148,135305
1178,5,0.426562,0.410185,0.163542,0.194444,135306
1239,5,0.430208,0.410185,0.172917,0.198148,135307
967,5,0.433854,0.408333,0.180208,0.194444,135308
913,5,0.436979,0.409259,0.188542,0.196296,135309
1372,5,0.439583,0.410185,0.19375,0.198148,135310
1309,5,0.443229,0.411111,0.201042,0.2,135311
1181,5,0.445833,0.412037,0.20625,0.201852,135312
1238,5,0.450521,0.412963,0.211458,0.196296,135313
1447,5,0.455208,0.412963,0.222917,0.207407,135314
1500,5,0.457292,0.412963,0.227083,0.203704,135315
1633,5,0.461979,0.412963,0.236458,0.207407,135316
1578,5,0.465625,0.411111,0.241667,0.211111,135317
789,5,0.46875,0.412963,0.252083,0.211111,135318
827,5,0.472917,0.416667,0.25625,0.207407,135319
958,5,0.477083,0.418519,0.2625,0.218519,135320
919,5,0.479688,0.42037,0.269792,0.218519,135321
1052,5,0.484375,0.422222,0.275,0.214815,135322
1100,5,0.489583,0.411111,0.283333,0.225926,135323
782,5,0.491146,0.413889,0.288542,0.22037,135324
832,5,0.495313,0.413889,0.296875,0.216667,135325
704,5,0.496875,0.415741,0.302083,0.216667,135326
648,5,0.499479,0.418519,0.307292,0.214815,135327
1442,5,0.499479,0.418519,0.307292,0.214815,135328
1507,5,0.498958,0.419444,0.308333,0.209259,135329
780,5,0.502083,0.418519,0.308333,0.211111,135330
833,5,0.500521,0.407407,0.307292,0.225926,135331
703,5,0.500521,0.411111,0.307292,0.214815,135332
651,5,0.501562,0.416667,0.309375,0.214815,135333
960,5,0.502604,0.418519,0.307292,0.214815,135334
918,5,0.505208,0.416667,0.302083,0.214815,135335
1053,5,0.508854,0.415741,0.294792,0.216667,135336
1097,5,0.511979,0.418519,0.288542,0.214815,135337
1366,5,0.516146,0.416667,0.282292,0.211111,135338
1317,5,0.519792,0.414815,0.275,0.211111,135339
563,5,0.524479,0.417593,0.265625,0.209259,135340
498,5,0.528646,0.418519,0.259375,0.203704,135341
340,5,0.53125,0.419444,0.252083,0.201852,135342
406,5,0.533854,0.421296,0.244792,0.205556,135343
41,5,0.5375,0.418519,0.235417,0.207407,135344
110,5,0.541146,0.419444,0.226042,0.205556,135345
256,5,0.544792,0.42037,0.21875,0.203704,135346
191,5,0.548437,0.421296,0.213542,0.194444,135347
2201,5,0.551042,0.422222,0.208333,0.192593,135348
2271,5,0.555729,0.422222,0.198958,0.188889,135349
42,5,0.559375,0.422222,0.191667,0.192593,135350
108,5,0.561458,0.425926,0.185417,0.192593,135351
257,5,0.565104,0.426852,0.180208,0.190741,135352
190,5,0.568229,0.426852,0.171875,0.194444,135353
562,5,0.572396,0.427778,0.165625,0.196296,135354
499,5,0.575,0.427778,0.160417,0.196296,135355
338,5,0.578125,0.42963,0.154167,0.196296,135356
407,5,0.581771,0.428704,0.144792,0.198148,135357
1782,5,0.585417,0.42963,0.1375,0.196296,135358
1717,5,0.589583,0.426852,0.135417,0.194444,135359
2202,5,0.593229,0.426852,0.126042,0.198148,135360
2270,5,0.597396,0.427778,0.117708,0.196296,135361
2108,5,0.6,0.425926,0.110417,0.192593,135362
2043,5,0.603125,0.424074,0.10625,0.185185,135363
1785,5,0.606771,0.42037,0.096875,0.181481,135364
1715,5,0.609896,0.421296,0.090625,0.183333,135365
566,5,0.620833,0.415741,0.0708333,0.17963,135368
497,5,0.625,0.419444,0.0625,0.183333,135369
2226,5,0.634896,0.455556,0.046875,0.211111,144002
2246,5,0.627083,0.456481,0.0604167,0.209259,144003
1912,5,0.622917,0.459259,0.0708333,0.203704,144004
1913,5,0.616667,0.458333,0.08125,0.205556,144005
1752,5,0.613542,0.45463,0.0895833,0.209259,144006
1749,5,0.605208,0.450926,0.10625,0.212963,144007
369,5,0.601042,0.452778,0.110417,0.216667,144008
375,5,0.590625,0.453704,0.133333,0.214815,144009
1911,5,0.585417,0.450926,0.141667,0.216667,144010
1916,5,0.580729,0.450926,0.146875,0.216667,144011
1751,5,0.576563,0.449074,0.157292,0.22037,144012
1750,5,0.571354,0.449074,0.165625,0.216667,144013
2086,5,0.564062,0.45,0.180208,0.218519,144014
2064,5,0.559896,0.450926,0.192708,0.22037,144015
2228,5,0.553125,0.448148,0.2,0.214815,144016
2245,5,0.549479,0.448148,0.211458,0.218519,144017
229,5,0.542708,0.448148,0.225,0.218519,144018
217,5,0.536979,0.448148,0.238542,0.218519,144019
368,5,0.530729,0.449074,0.251042,0.22037,144020
381,5,0.527083,0.448148,0.260417,0.218519,144021
538,5,0.521875,0.448148,0.272917,0.218519,144022
522,5,0.513542,0.444444,0.285417,0.218519,144023
224,5,0.508333,0.444444,0.297917,0.214815,144024
222,5,0.502083,0.44537,0.30625,0.216667,144025
73,5,0.502083,0.44537,0.3125,0.212963,144026
80,5,0.501562,0.449074,0.313542,0.22037,144027
2080,5,0.501562,0.449074,0.315625,0.22037,144028
2067,5,0.501042,0.45,0.3125,0.222222,144029
228,5,0.502083,0.447222,0.3125,0.212963,144030
221,5,0.502604,0.447222,0.313542,0.216667,144031
74,5,0.502083,0.447222,0.310417,0.216667,144032
76,5,0.502604,0.446296,0.315625,0.218519,144033
363,5,0.501562,0.444444,0.315625,0.218519,144034
382,5,0.501042,0.447222,0.3125,0.212963,144035
537,5,0.503125,0.444444,0.316667,0.218519,144036
526,5,0.502604,0.441667,0.311458,0.216667,144037
1905,5,0.499479,0.44537,0.307292,0.212963,144038
1917,5,0.494792,0.443519,0.297917,0.209259,144039
1068,5,0.488542,0.444444,0.2875,0.211111,144040
1080,5,0.480729,0.44537,0.273958,0.212963,144041
943,5,0.473437,0.443519,0.263542,0.209259,144042
932,5,0.46875,0.446296,0.25625,0.211111,144043
679,5,0.461979,0.447222,0.244792,0.212963,144044
673,5,0.457292,0.447222,0.229167,0.209259,144045
806,5,0.452604,0.446296,0.215625,0.207407,144046
808,5,0.444271,0.447222,0.207292,0.201852,144047
1606,5,0.440625,0.446296,0.195833,0.2,144048
1604,5,0.436458,0.446296,0.183333,0.203704,144049
678,5,0.431771,0.444444,0.178125,0.203704,144050
677,5,0.423958,0.444444,0.164583,0.203704,144051
803,5,0.420312,0.443519,0.155208,0.201852,144052
809,5,0.413542,0.440741,0.14375,0.2,144053
1069,5,0.408854,0.438889,0.136458,0.196296,144054
1076,5,0.403646,0.437963,0.126042,0.198148,144055
947,5,0.399479,0.435185,0.115625,0.2,144056
931,5,0.395312,0.434259,0.107292,0.201852,144057
1203,5,0.390104,0.434259,0.0989583,0.201852,144058
1214,5,0.386979,0.431481,0.090625,0.196296,144059
1612,5,0.382292,0.433333,0.0770833,0.203704,144060
1601,5,0.377083,0.432407,0.06875,0.201852,144061
1468,5,0.372396,0.430556,0.059375,0.198148,144062
1477,5,0.367188,0.430556,0.0489583,0.198148,144063
1209,5,0.357292,0.427778,0.03125,0.192593,144065
360,5,0.598958,0.459259,0.114583,0.211111,144975
519,5,0.593229,0.457407,0.126042,0.207407,144976
541,5,0.585938,0.455556,0.138542,0.211111,144977
1925,5,0.580729,0.456481,0.148958,0.209259,144978
1900,5,0.574479,0.455556,0.163542,0.214815,144979
2229,5,0.569792,0.45463,0.170833,0.216667,144980
2243,5,0.561458,0.45463,0.185417,0.216667,144981
2078,5,0.555729,0.450926,0.201042,0.216667,144982
2073,5,0.549479,0.450926,0.213542,0.212963,144983
1760,5,0.545833,0.45,0.23125,0.214815,144984
1740,5,0.536979,0.45,0.244792,0.222222,144985
1906,5,0.530729,0.446296,0.259375,0.222222,144986
1920,5,0.523438,0.447222,0.269792,0.22037,144987
535,5,0.519271,0.44537,0.280208,0.22037,144988
525,5,0.509896,0.447222,0.296875,0.224074,144989
1754,5,0.505729,0.447222,0.307292,0.224074,144990
1748,5,0.502083,0.446296,0.314583,0.214815,144991
1903,5,0.500521,0.449074,0.315625,0.22037,144992
1921,5,0.499479,0.447222,0.309375,0.224074,144993
2234,5,0.502604,0.447222,0.307292,0.22037,144994
2236,5,0.501562,0.44537,0.307292,0.224074,144995
2081,5,0.502604,0.447222,0.311458,0.224074,144996
2072,5,0.501562,0.444444,0.311458,0.218519,144997
2071,5,0.582292,0.515741,0.147917,0.087037,144997
71,5,0.499479,0.442593,0.313542,0.218519,144998
79,5,0.5,0.440741,0.3125,0.218519,144999
1045,5,0.497917,0.44537,0.308333,0.216667,145000
1106,5,0.496875,0.447222,0.30625,0.22037,145001
970,5,0.495313,0.446296,0.311458,0.218519,145002
908,5,0.486979,0.444444,0.290625,0.211111,145003
711,5,0.48125,0.448148,0.279167,0.211111,145004
642,5,0.474479,0.444444,0.263542,0.218519,145005
773,5,0.466667,0.444444,0.247917,0.218519,145006
841,5,0.456771,0.44537,0.232292,0.216667,145007
1643,5,0.454167,0.444444,0.214583,0.214815,145008
1569,5,0.447396,0.44537,0.203125,0.209259,145009
713,5,0.439583,0.442593,0.195833,0.214815,145010
641,5,0.433333,0.443519,0.18125,0.212963,145011
774,5,0.428646,0.442593,0.171875,0.211111,145012
840,5,0.424479,0.441667,0.161458,0.216667,145013
1041,5,0.417188,0.440741,0.151042,0.211111,145014
1107,5,0.410937,0.439815,0.138542,0.209259,145015
1244,5,0.354167,0.426852,0.025,0.209259,145025
1797,5,0.625,0.459259,0.0645833,0.218519,145913
2030,5,0.624479,0.450926,0.0677083,0.227778,145914
2125,5,0.621354,0.44537,0.0739583,0.238889,145915
2285,5,0.619271,0.447222,0.078125,0.238889,145916
2186,5,0.617708,0.448148,0.08125,0.244444,145917
178,5,0.615104,0.451852,0.0864583,0.244444,145918
268,5,0.6125,0.449074,0.0916667,0.246296,145919
425,5,0.608333,0.446296,0.0958333,0.248148,145920
320,5,0.606771,0.448148,0.101042,0.248148,145921
481,5,0.603646,0.446296,0.107292,0.248148,145922
580,5,0.602083,0.449074,0.1125,0.25,145923
183,5,0.601042,0.449074,0.114583,0.25,145924
265,5,0.598958,0.449074,0.11875,0.25,145925
118,5,0.596354,0.447222,0.121875,0.246296,145926
29,5,0.594792,0.44537,0.127083,0.246296,145927
2035,5,0.593229,0.44537,0.130208,0.246296,145928
2120,5,0.590104,0.447222,0.134375,0.25,145929
184,5,0.586979,0.446296,0.140625,0.248148,145930
262,5,0.585938,0.446296,0.142708,0.248148,145931
123,5,0.582292,0.446296,0.147917,0.244444,145932
27,5,0.579687,0.447222,0.151042,0.246296,145933
424,5,0.579167,0.448148,0.154167,0.248148,145934
323,5,0.576563,0.448148,0.159375,0.248148,145935
476,5,0.572917,0.446296,0.164583,0.248148,145936
582,5,0.570312,0.44537,0.169792,0.246296,145937
1963,5,0.567187,0.44537,0.176042,0.246296,145938
1860,5,0.566667,0.443519,0.179167,0.246296,145939
1117,5,0.564583,0.444444,0.183333,0.244444,145940
1031,5,0.561979,0.44537,0.188542,0.25,145941
896,5,0.560417,0.44537,0.19375,0.25,145942
984,5,0.557292,0.444444,0.197917,0.244444,145943
638,5,0.553646,0.44537,0.203125,0.246296,145944
717,5,0.553125,0.444444,0.204167,0.248148,145945
846,5,0.551042,0.444444,0.2125,0.248148,145946
767,5,0.548437,0.444444,0.217708,0.244444,145947
1566,5,0.546354,0.443519,0.223958,0.246296,145948
1648,5,0.544271,0.443519,0.226042,0.242593,145949
634,5,0.541146,0.442593,0.228125,0.244444,145950
718,5,0.540104,0.441667,0.232292,0.242593,145951
843,5,0.535937,0.441667,0.240625,0.246296,145952
772,5,0.534896,0.441667,0.244792,0.246296,145953
1121,5,0.533333,0.441667,0.247917,0.246296,145954
1030,5,0.53125,0.441667,0.25625,0.246296,145955
899,5,0.529167,0.441667,0.2625,0.246296,145956
979,5,0.527604,0.439815,0.265625,0.246296,145957
1256,5,0.525521,0.441667,0.267708,0.25,145958
1164,5,0.523958,0.439815,0.270833,0.25,145959
1562,5,0.523438,0.441667,0.271875,0.25,145960
1650,5,0.520312,0.441667,0.278125,0.246296,145961
1517,5,0.518229,0.443519,0.282292,0.253704,145962
1429,5,0.515104,0.441667,0.288542,0.25,145963
1249,5,0.511458,0.443519,0.291667,0.253704,145964
1172,5,0.509375,0.444444,0.297917,0.255556,145965
1299,5,0.507812,0.442593,0.294792,0.248148,145966
1381,5,0.508333,0.443519,0.302083,0.25,145967
1115,5,0.507812,0.444444,0.301042,0.251852,145968
1034,5,0.504687,0.440741,0.309375,0.248148,145969
1254,5,0.504687,0.441667,0.309375,0.25,145970
1166,5,0.504167,0.444444,0.3125,0.251852,145971
1301,5,0.503125,0.443519,0.314583,0.25,145972
1380,5,0.503646,0.443519,0.317708,0.25,145973
1558,5,0.503646,0.444444,0.317708,0.251852,145974
1654,5,0.501562,0.442593,0.317708,0.248148,145975
1516,5,0.502083,0.442593,0.31875,0.244444,145976
1430,5,0.503646,0.44537,0.319792,0.253704,145977
632,5,0.502604,0.443519,0.317708,0.246296,145978
721,5,0.503646,0.442593,0.315625,0.248148,145979
975,5,0.502083,0.444444,0.3125,0.248148,145980
904,5,0.503646,0.440741,0.313542,0.237037,145981
1040,5,0.503125,0.439815,0.314583,0.238889,145982
1109,5,0.503125,0.440741,0.314583,0.237037,145983
777,5,0.501562,0.446296,0.315625,0.22963,145984
836,5,0.499479,0.446296,0.307292,0.244444,145985
706,5,0.497396,0.446296,0.307292,0.244444,145986
647,5,0.499479,0.446296,0.307292,0.240741,145987
1435,5,0.496354,0.446296,0.305208,0.240741,145988
1511,5,0.49375,0.444444,0.3,0.240741,145989
778,5,0.491667,0.444444,0.297917,0.244444,145990
835,5,0.488542,0.442593,0.295833,0.244444,145991
710,5,0.486979,0.443519,0.290625,0.238889,145992
643,5,0.485938,0.441667,0.286458,0.242593,145993
974,5,0.483854,0.441667,0.284375,0.238889,145994
905,5,0.481771,0.443519,0.276042,0.235185,145995
1038,5,0.48125,0.443519,0.275,0.235185,145996
1111,5,0.478646,0.441667,0.271875,0.235185,145997
1377,5,0.475,0.441667,0.266667,0.235185,145998
1304,5,0.472396,0.443519,0.263542,0.235185,145999
1968,5,0.470833,0.443519,0.260417,0.235185,146000
1856,5,0.468229,0.442593,0.255208,0.233333,146001
1692,5,0.467187,0.441667,0.251042,0.235185,146002
1807,5,0.466146,0.441667,0.244792,0.235185,146003
2015,5,0.464583,0.441667,0.24375,0.235185,146004
2135,5,0.463542,0.443519,0.24375,0.235185,146005
2299,5,0.461979,0.443519,0.240625,0.235185,146006
2172,5,0.457812,0.440741,0.232292,0.233333,146007
166,5,0.455208,0.440741,0.229167,0.233333,146008
279,5,0.454688,0.443519,0.228125,0.231481,146009
2013,5,0.453646,0.441667,0.223958,0.231481,146010
2141,5,0.452083,0.438889,0.21875,0.237037,146011
2292,5,0.449479,0.443519,0.211458,0.235185,146012
2176,5,0.448438,0.441667,0.213542,0.235185,146013
1971,5,0.445833,0.441667,0.208333,0.231481,146014
1849,5,0.444271,0.441667,0.205208,0.235185,146015
1700,5,0.44375,0.442593,0.202083,0.22963,146016
1803,5,0.443229,0.441667,0.201042,0.231481,146017
427,5,0.440625,0.438889,0.195833,0.237037,146018
318,5,0.440104,0.440741,0.192708,0.233333,146019
176,5,0.438021,0.440741,0.190625,0.233333,146020
271,5,0.435937,0.441667,0.188542,0.231481,146021
130,5,0.434896,0.441667,0.186458,0.231481,146022
19,5,0.433854,0.443519,0.182292,0.231481,146023
435,5,0.432292,0.441667,0.179167,0.231481,146024
311,5,0.429688,0.440741,0.178125,0.233333,146025
465,5,0.428125,0.441667,0.172917,0.227778,146026
596,5,0.426562,0.440741,0.167708,0.22963,146027
1978,5,0.424479,0.441667,0.163542,0.227778,146028
1843,5,0.422917,0.440741,0.1625,0.225926,146029
438,5,0.421354,0.439815,0.157292,0.224074,146030
310,5,0.419271,0.439815,0.153125,0.227778,146031
466,5,0.417188,0.439815,0.153125,0.227778,146032
593,5,0.415104,0.440741,0.144792,0.225926,146033
171,5,0.413542,0.440741,0.14375,0.222222,146034
273,5,0.4125,0.440741,0.141667,0.222222,146035
129,5,0.410417,0.439815,0.139583,0.224074,146036
23,5,0.408854,0.439815,0.132292,0.227778,146037
2023,5,0.406771,0.438889,0.130208,0.22963,146038
2128,5,0.405729,0.438889,0.128125,0.233333,146039
625,5,0.404167,0.437037,0.125,0.22963,146040
728,5,0.401042,0.430556,0.11875,0.235185,146041
850,5,0.4,0.434259,0.116667,0.227778,146042
764,5,0.398958,0.435185,0.114583,0.225926,146043
1132,5,0.395833,0.435185,0.110417,0.218519,146044
1017,5,0.394792,0.436111,0.10625,0.22037,146045
886,5,0.393229,0.435185,0.103125,0.218519,146046
992,5,0.392188,0.435185,0.101042,0.218519,146047
1263,5,0.389062,0.435185,0.096875,0.218519,146048
1156,5,0.386979,0.435185,0.0927083,0.218519,146049
1130,5,0.385938,0.434259,0.0885417,0.22037,146050
1019,5,0.383854,0.437037,0.0864583,0.218519,146051
884,5,0.382292,0.436111,0.08125,0.22037,146052
994,5,0.380208,0.436111,0.0791667,0.22037,146053
627,5,0.378646,0.437037,0.0739583,0.218519,146054
725,5,0.376042,0.436111,0.06875,0.22037,146055
853,5,0.375,0.435185,0.0645833,0.222222,146056
761,5,0.372917,0.435185,0.0625,0.22963,146057
1553,5,0.371875,0.436111,0.0583333,0.227778,146058
1657,5,0.36875,0.437037,0.0541667,0.225926,146059
1261,5,0.366667,0.437963,0.05,0.227778,146060
1661,5,0.357292,0.436111,0.03125,0.235185,146065
1524,5,0.354688,0.428704,0.0260417,0.205556,146066
922,5,0.365625,0.409259,0.0479167,0.174074,146324
955,5,0.368229,0.409259,0.0552083,0.174074,146325
1093,5,0.373958,0.411111,0.0625,0.174074,146326
1057,5,0.375,0.410185,0.0645833,0.175926,146327
1320,5,0.376042,0.412037,0.0666667,0.17963,146328
1361,5,0.380208,0.412963,0.075,0.181481,146329
923,5,0.382812,0.411111,0.0802083,0.181481,146330
953,5,0.385417,0.412963,0.0875,0.181481,146331
1096,5,0.388021,0.412963,0.0947917,0.181481,146332
1056,5,0.391667,0.413889,0.102083,0.17963,146333
818,5,0.394271,0.412963,0.103125,0.181481,146334
795,5,0.395833,0.413889,0.108333,0.187037,146335
662,5,0.4,0.412963,0.114583,0.188889,146336
692,5,0.402604,0.412037,0.117708,0.187037,146337
1489,5,0.40625,0.412037,0.122917,0.187037,146338
1457,5,0.409375,0.411111,0.129167,0.185185,146339
91,5,0.411458,0.412963,0.133333,0.185185,146340
59,5,0.4125,0.412037,0.139583,0.183333,146341
205,5,0.415104,0.412963,0.146875,0.181481,146342
244,5,0.418229,0.411111,0.151042,0.185185,146343
508,5,0.421354,0.413889,0.157292,0.187037,146344
555,5,0.425,0.412963,0.1625,0.181481,146345
402,5,0.427083,0.413889,0.164583,0.187037,146346
341,5,0.432292,0.413889,0.177083,0.187037,146347
1718,5,0.433854,0.412963,0.184375,0.188889,146348
1781,5,0.435417,0.414815,0.1875,0.185185,146349
501,5,0.436979,0.413889,0.190625,0.194444,146350
558,5,0.439583,0.412037,0.197917,0.194444,146351
400,5,0.44375,0.413889,0.204167,0.190741,146352
348,5,0.446875,0.417593,0.210417,0.190741,146353
96,5,0.447396,0.417593,0.209375,0.194444,146354
56,5,0.452083,0.415741,0.21875,0.190741,146355
207,5,0.454688,0.414815,0.226042,0.196296,146356
239,5,0.457812,0.417593,0.230208,0.194444,146357
2255,5,0.460938,0.414815,0.232292,0.196296,146358
2218,5,0.463021,0.418519,0.238542,0.2,146359
1728,5,0.468229,0.417593,0.246875,0.194444,146360
1769,5,0.470313,0.418519,0.253125,0.203704,146361
1942,5,0.473437,0.418519,0.255208,0.2,146362
1884,5,0.476042,0.419444,0.260417,0.205556,146363
2261,5,0.480729,0.418519,0.267708,0.203704,146364
2214,5,0.482812,0.42037,0.273958,0.203704,146365
2044,5,0.485938,0.42037,0.280208,0.203704,146366
2104,5,0.488542,0.421296,0.2875,0.201852,146367
101,5,0.491667,0.421296,0.29375,0.201852,146368
50,5,0.495313,0.421296,0.301042,0.201852,146369
2263,5,0.497917,0.421296,0.304167,0.201852,146370
2208,5,0.497917,0.422222,0.30625,0.203704,146371
2051,5,0.500521,0.422222,0.307292,0.203704,146372
2102,5,0.498437,0.422222,0.305208,0.207407,146373
1726,5,0.5,0.421296,0.308333,0.209259,146374
1775,5,0.498958,0.42037,0.30625,0.207407,146375
1934,5,0.501042,0.42037,0.314583,0.207407,146376
1887,5,0.502083,0.421296,0.314583,0.201852,146377
512,5,0.504167,0.42037,0.3125,0.203704,146378
550,5,0.503125,0.42037,0.308333,0.203704,146379
255,5,0.507812,0.418519,0.301042,0.203704,146380
193,5,0.508854,0.418519,0.294792,0.203704,146381
46,5,0.511458,0.419444,0.283333,0.209259,146382
103,5,0.514583,0.419444,0.28125,0.205556,146383
333,5,0.516667,0.418519,0.275,0.207407,146384
411,5,0.520312,0.417593,0.269792,0.209259,146385
567,5,0.523438,0.415741,0.259375,0.205556,146386
496,5,0.526042,0.415741,0.258333,0.205556,146387
1877,5,0.529688,0.415741,0.248958,0.201852,146388
1946,5,0.532812,0.419444,0.244792,0.205556,146389
337,5,0.536458,0.418519,0.235417,0.203704,146390
410,5,0.539583,0.418519,0.23125,0.203704,146391
568,5,0.543229,0.419444,0.223958,0.201852,146392
492,5,0.545833,0.42037,0.220833,0.203704,146393
252,5,0.548958,0.419444,0.214583,0.201852,146394
194,5,0.551562,0.421296,0.207292,0.201852,146395
45,5,0.553646,0.421296,0.203125,0.201852,146396
107,5,0.556771,0.423148,0.196875,0.201852,146397
2109,5,0.558854,0.425,0.190625,0.198148,146398
2041,5,0.560938,0.425,0.188542,0.198148,146399
2047,5,0.563542,0.425,0.183333,0.194444,146400
2106,5,0.567708,0.424074,0.177083,0.196296,146401
2259,5,0.570312,0.425,0.171875,0.201852,146402
2212,5,0.574479,0.425,0.165625,0.201852,146403
1939,5,0.575521,0.426852,0.161458,0.198148,146404
1883,5,0.577604,0.425,0.155208,0.194444,146405
1731,5,0.580208,0.426852,0.147917,0.198148,146406
1771,5,0.583854,0.426852,0.140625,0.190741,146407
392,5,0.5875,0.421296,0.139583,0.183333,146408
353,5,0.591146,0.425926,0.132292,0.192593,146409
1938,5,0.59375,0.427778,0.125,0.2,146410
1889,5,0.597396,0.427778,0.117708,0.2,146411
1722,5,0.6,0.428704,0.110417,0.194444,146412
1774,5,0.602604,0.428704,0.107292,0.194444,146413
2049,5,0.605729,0.427778,0.101042,0.192593,146414
2100,5,0.610417,0.425,0.09375,0.187037,146415
2267,5,0.611458,0.425,0.0895833,0.187037,146416
2209,5,0.614583,0.423148,0.0854167,0.17963,146417
197,5,0.617708,0.421296,0.08125,0.17963,146418
249,5,0.621875,0.422222,0.0708333,0.181481,146419
