,class,x,y,w,h,frameNo
536,5,0.771528,0.426953,0.448611,0.110156,174909
10168,5,0.779167,0.429688,0.433333,0.114063,174910
10493,5,0.788194,0.429688,0.415278,0.109375,174911
9771,5,0.791667,0.427734,0.405556,0.114844,174912
9422,5,0.800694,0.430469,0.390278,0.1125,174913
8314,5,0.808333,0.427734,0.372222,0.113281,174914
7978,5,0.8125,0.428516,0.363889,0.113281,174915
8683,5,0.818056,0.431641,0.355556,0.116406,174916
9060,5,0.828472,0.429688,0.334722,0.1125,174917
2731,5,0.839583,0.431641,0.309722,0.113281,174918
2338,5,0.849306,0.432031,0.290278,0.115625,174919
175,5,0.853472,0.433594,0.281944,0.109375,174920
565,5,0.865972,0.423828,0.259722,0.125781,174921
1275,5,0.870833,0.432422,0.25,0.111719,174922
923,5,0.883333,0.427734,0.233333,0.121094,174923
2711,5,0.888194,0.434766,0.218056,0.114844,174924
2353,5,0.896528,0.430469,0.204167,0.117188,174925
1682,5,0.908333,0.421094,0.177778,0.129688,174926
1984,5,0.913194,0.432031,0.1625,0.109375,174927
8306,5,0.924306,0.426562,0.148611,0.121875,174928
7989,5,0.926389,0.432422,0.138889,0.103906,174929
8271,5,0.920833,0.445312,0.158333,0.126563,177548
2396,5,0.88125,0.447266,0.2375,0.135156,177551
1707,5,0.870833,0.448828,0.258333,0.132031,177552
1941,5,0.861111,0.438672,0.275,0.141406,177553
208,5,0.846528,0.445703,0.298611,0.128906,177554
526,5,0.836806,0.440234,0.318056,0.141406,177555
1251,5,0.826389,0.448047,0.341667,0.128906,177556
961,5,0.810417,0.441016,0.370833,0.142969,177557
10184,5,0.800694,0.446484,0.398611,0.130469,177558
10466,5,0.793056,0.439063,0.408333,0.139062,177559
8289,5,0.778472,0.448047,0.443056,0.128906,177560
8014,5,0.765278,0.442187,0.463889,0.132812,177561
8708,5,0.757639,0.445312,0.484722,0.129688,177562
9023,5,0.751389,0.448438,0.497222,0.128125,177563
10206,5,0.743056,0.444141,0.513889,0.130469,177564
10444,5,0.736111,0.447266,0.527778,0.128906,177565
9467,5,0.722917,0.451953,0.554167,0.128906,177567
237,5,0.702778,0.439844,0.588889,0.142188,177568
499,5,0.695139,0.451562,0.601389,0.129688,177569
10203,5,0.682639,0.442578,0.631944,0.136719,177570
10459,5,0.672917,0.447656,0.654167,0.128125,177571
9716,5,0.666667,0.450391,0.666667,0.124219,177572
9474,5,0.654167,0.441797,0.683333,0.138281,177573
8291,5,0.648611,0.447266,0.702778,0.133594,177574
7997,5,0.640972,0.448438,0.718056,0.13125,177575
8729,5,0.636111,0.446875,0.727778,0.126563,177576
9017,5,0.63125,0.445703,0.729167,0.133594,177577
2682,5,0.620139,0.446875,0.6625,0.126563,177578
2381,5,0.610417,0.444141,0.6875,0.133594,177579
909,5,0.584028,0.447656,0.654167,0.125,177580
1291,5,0.575,0.441016,0.661111,0.128906,177581
552,5,0.547222,0.446484,0.619444,0.124219,177582
187,5,0.535417,0.446484,0.618056,0.122656,177583
2001,5,0.518056,0.447266,0.622222,0.124219,177584
1666,5,0.5125,0.446094,0.619444,0.13125,177585
2364,5,0.482639,0.446875,0.579167,0.114063,177586
2700,5,0.513194,0.441797,0.504167,0.125781,177587
9034,5,0.495833,0.445703,0.5,0.117969,177588
8707,5,0.480556,0.447656,0.491667,0.120312,177589
1976,5,0.475694,0.446875,0.440278,0.11875,177590
1676,5,0.475694,0.447266,0.404167,0.117969,177591
2360,5,0.465972,0.445703,0.431944,0.117969,177592
2715,5,0.4625,0.446484,0.397222,0.119531,177593
932,5,0.429167,0.441406,0.397222,0.125,177594
1281,5,0.429167,0.445312,0.344444,0.114063,177595
557,5,0.409722,0.442969,0.347222,0.117188,177596
170,5,0.390972,0.441797,0.351389,0.119531,177597
9411,5,0.375,0.446094,0.341667,0.117188,177598
9788,5,0.35625,0.441797,0.340278,0.121094,177599
8551,5,0.349306,0.44375,0.320833,0.117188,177600
9169,5,0.33125,0.444922,0.329167,0.114844,177601
8443,5,0.322917,0.443359,0.304167,0.113281,177602
7856,5,0.298611,0.444141,0.291667,0.111719,177603
9319,5,0.266667,0.443359,0.316667,0.111719,177605
10611,5,0.25625,0.445703,0.2625,0.110156,177607
3989,5,0.861806,0.449609,0.276389,0.122656,178766
735,5,0.929861,0.417578,0.1375,0.185156,191373
2852,5,0.920833,0.421875,0.155556,0.1875,191374
1507,5,0.896528,0.417969,0.201389,0.190625,191376
2155,5,0.886111,0.418359,0.227778,0.189844,191377
8465,5,0.875694,0.414453,0.248611,0.191406,191378
7826,5,0.861111,0.420312,0.272222,0.185937,191379
9312,5,0.85,0.421875,0.291667,0.1875,191380
9878,5,0.8375,0.414453,0.319444,0.196094,191381
10616,5,0.823611,0.426562,0.344444,0.175,191382
10040,5,0.816667,0.416016,0.358333,0.186719,191383
9173,5,0.802083,0.423828,0.393056,0.177344,191384
8559,5,0.796528,0.417578,0.401389,0.186719,191385
7851,5,0.779861,0.423828,0.440278,0.177344,191386
8437,5,0.775694,0.414453,0.448611,0.188281,191387
2136,5,0.758333,0.422266,0.483333,0.180469,191388
1530,5,0.752083,0.419531,0.495833,0.1875,191389
8543,5,0.736111,0.429297,0.525,0.178906,191391
7871,5,0.715972,0.415234,0.568056,0.189844,191392
8428,5,0.715972,0.426172,0.568056,0.180469,191393
9310,5,0.708333,0.426562,0.577778,0.173438,191394
9894,5,0.689583,0.419922,0.620833,0.178906,191395
10594,5,0.682639,0.422266,0.631944,0.183594,191396
10051,5,0.669444,0.416406,0.661111,0.189063,191397
824,5,0.663889,0.423828,0.672222,0.180469,191398
1396,5,0.654861,0.419922,0.690278,0.178906,191399
1453,5,0.652778,0.424219,0.694444,0.176563,191400
12,5,0.647222,0.424609,0.705556,0.178906,191402
725,5,0.648611,0.421484,0.697222,0.189844,191403
1515,5,0.640972,0.422656,0.670833,0.179688,191404
2144,5,0.608333,0.415625,0.683333,0.192188,191405
2865,5,0.602778,0.421484,0.655556,0.185156,191406
2203,5,0.574306,0.420703,0.676389,0.178906,191407
8520,5,0.583333,0.411328,0.630556,0.188281,191408
9208,5,0.544444,0.424219,0.616667,0.173438,191409
1500,5,0.5375,0.4125,0.641667,0.185937,191410
2152,5,0.517361,0.423047,0.615278,0.169531,191411
2861,5,0.538194,0.417188,0.526389,0.18125,191412
2217,5,0.524306,0.420703,0.498611,0.174219,191413
1472,5,0.507639,0.421484,0.470833,0.171094,191414
739,5,0.510417,0.414062,0.465278,0.182812,191415
16,5,0.492361,0.424609,0.431944,0.166406,191416
713,5,0.477083,0.414453,0.431944,0.180469,191417
9947,5,0.460417,0.423047,0.440278,0.169531,191418
9255,5,0.445833,0.416016,0.416667,0.175781,191419
8502,5,0.434028,0.419141,0.3875,0.167969,191420
9214,5,0.4125,0.418359,0.380556,0.167969,191421
8488,5,0.40625,0.414844,0.379167,0.176563,191422
7811,5,0.383333,0.423047,0.361111,0.158594,191423
9925,5,0.364583,0.416406,0.376389,0.173438,191424
9273,5,0.348611,0.422266,0.358333,0.161719,191425
10000,5,0.342361,0.419141,0.334722,0.164844,191426
10653,5,0.332639,0.420703,0.331944,0.167969,191427
1448,5,0.341667,0.421484,0.272222,0.158594,191428
583,5,0.915278,0.448047,0.161111,0.124219,193957
8044,5,0.940278,0.451953,0.119444,0.124219,197640
8970,5,0.917361,0.450391,0.1625,0.128906,197642
8780,5,0.911806,0.438281,0.173611,0.145313,197643
10263,5,0.884722,0.442969,0.230556,0.134375,197645
9655,5,0.861111,0.448438,0.275,0.129688,197647
439,5,0.859028,0.438672,0.279167,0.146094,197648
312,5,0.840972,0.444531,0.309722,0.135937,197649
10382,5,0.832639,0.437891,0.329167,0.133594,197650
9524,5,0.809722,0.445312,0.372222,0.13125,197652
9679,5,0.798611,0.438281,0.397222,0.142188,197653
8060,5,0.784028,0.441797,0.420833,0.132031,197654
8241,5,0.779167,0.441406,0.433333,0.135937,197655
8979,5,0.764583,0.439844,0.468056,0.134375,197656
8756,5,0.759722,0.443359,0.480556,0.135156,197657
2430,5,0.742361,0.437891,0.515278,0.142969,197658
2651,5,0.747222,0.45,0.505556,0.135937,197659
477,5,0.736806,0.441016,0.526389,0.147656,197660
256,5,0.727083,0.449219,0.543056,0.134375,197661
1011,5,0.722917,0.442187,0.554167,0.145313,197662
1201,5,0.71875,0.450781,0.559722,0.129688,197663
2460,5,0.70625,0.445703,0.5875,0.135156,197664
2610,5,0.688194,0.448047,0.620833,0.135156,197665
1885,5,0.68125,0.446875,0.629167,0.129688,197666
1768,5,0.668056,0.439844,0.663889,0.146875,197667
8102,5,0.663194,0.445703,0.673611,0.133594,197668
8208,5,0.654861,0.442578,0.684722,0.132031,197669
2469,5,0.640278,0.446484,0.688889,0.133594,197670
2590,5,0.620139,0.445703,0.673611,0.128906,197671
1899,5,0.615972,0.441406,0.693056,0.142188,197672
1763,5,0.585417,0.445312,0.668056,0.128125,197673
469,5,0.563194,0.437109,0.673611,0.138281,197674
278,5,0.552083,0.444141,0.645833,0.127344,197675
991,5,0.527083,0.446484,0.643056,0.127344,197676
1206,5,0.520833,0.441406,0.636111,0.129688,197677
10439,5,0.505556,0.445703,0.605556,0.122656,197678
10228,5,0.476389,0.437891,0.652778,0.132031,197679
8848,5,0.476389,0.44375,0.602778,0.11875,197680
8910,5,0.469444,0.447266,0.580556,0.122656,197681
8183,5,0.453472,0.443359,0.584722,0.121094,197682
8109,5,0.449306,0.445703,0.531944,0.117969,197683
9603,5,0.397917,0.441406,0.623611,0.129688,197684
9587,5,0.426389,0.444141,0.505556,0.116406,197685
10314,5,0.413194,0.441016,0.504167,0.132031,197686
10345,5,0.397222,0.44375,0.483333,0.11875,197687
1116,5,0.384722,0.441016,0.469444,0.122656,197688
1080,5,0.372917,0.443359,0.445833,0.122656,197689
9622,5,0.358333,0.44375,0.447222,0.11875,197690
9583,5,0.338889,0.436719,0.458333,0.129688,197691
10318,5,0.326389,0.444141,0.430556,0.117969,197692
10327,5,0.351389,0.440234,0.35,0.122656,197693
8826,5,0.328472,0.443359,0.359722,0.117969,197694
8917,5,0.320139,0.441406,0.345833,0.115625,197695
8125,5,0.270139,0.444922,0.343056,0.111719,197697
1856,5,0.261806,0.44375,0.329167,0.110937,197699
24,5,0.285417,0.442187,0.204167,0.115625,197701
6946,5,0.380556,0.426562,0.388889,0.103125,198503
4972,5,0.402778,0.426953,0.530556,0.105469,198508
5596,5,0.399306,0.427734,0.526389,0.103906,198510
5752,5,0.486806,0.423438,0.406944,0.117188,198511
6354,5,0.472917,0.426172,0.4625,0.103906,198512
6217,5,0.445139,0.424219,0.543056,0.10625,198513
7556,5,0.508333,0.424609,0.461111,0.116406,198514
7442,5,0.506944,0.425391,0.491667,0.105469,198515
6845,5,0.511111,0.426562,0.513889,0.110937,198516
6937,5,0.502778,0.427344,0.55,0.103125,198517
3241,5,0.525694,0.423828,0.581944,0.119531,198518
3149,5,0.551389,0.428516,0.513889,0.105469,198519
5000,5,0.542361,0.424219,0.609722,0.115625,198520
5089,5,0.55625,0.428906,0.5625,0.104687,198521
4369,5,0.58125,0.426953,0.5875,0.105469,198523
3258,5,0.595833,0.425781,0.594444,0.107813,198524
3132,5,0.620139,0.425781,0.623611,0.117188,198525
3746,5,0.627083,0.414062,0.6125,0.139062,198526
3890,5,0.645833,0.427344,0.608333,0.115625,198527
7578,5,0.650694,0.430859,0.6375,0.111719,198528
7419,5,0.666667,0.425781,0.625,0.11875,198529
3273,5,0.680556,0.431641,0.622222,0.107031,198530
3128,5,0.697222,0.425781,0.6,0.121875,198531
3751,5,0.704861,0.429688,0.581944,0.110937,198532
3879,5,0.716667,0.428516,0.566667,0.119531,198533
4989,5,0.722222,0.433203,0.552778,0.114844,198534
5092,5,0.725,0.426172,0.55,0.122656,198535
4481,5,0.738194,0.432813,0.523611,0.114063,198536
4383,5,0.740972,0.429688,0.515278,0.11875,198537
5619,5,0.75,0.433203,0.5,0.111719,198538
5720,5,0.741667,0.424219,0.508333,0.125,198539
1765,5,0.761111,0.431641,0.475,0.107031,198540
1898,5,0.763194,0.429688,0.465278,0.110937,198541
2591,5,0.777083,0.432813,0.443056,0.103125,198542
2467,5,0.779861,0.432031,0.431944,0.114063,198543
1205,5,0.786806,0.428906,0.415278,0.117188,198544
992,5,0.795139,0.430859,0.395833,0.107031,198545
276,5,0.804861,0.429688,0.381944,0.115625,198546
470,5,0.809028,0.431641,0.373611,0.111719,198547
9686,5,0.814583,0.432813,0.365278,0.110937,198548
9504,5,0.825694,0.432422,0.340278,0.110156,198549
1200,5,0.831944,0.432422,0.325,0.108594,198550
1012,5,0.846528,0.43125,0.298611,0.125,198551
254,5,0.852778,0.437109,0.288889,0.108594,198552
479,5,0.863889,0.428516,0.263889,0.117969,198553
1769,5,0.872222,0.435156,0.247222,0.109375,198554
1884,5,0.877778,0.435156,0.238889,0.114063,198555
2611,5,0.891667,0.428906,0.213889,0.121875,198556
2459,5,0.89375,0.437891,0.206944,0.107031,198557
8946,5,0.911111,0.430859,0.177778,0.113281,198559
5263,5,0.672917,0.464063,0.298611,0.0859375,206010
10102,5,0.929861,0.449609,0.131944,0.121094,206279
9123,5,0.916667,0.455078,0.166667,0.121094,206281
7901,5,0.895139,0.453125,0.206944,0.123438,206283
9837,5,0.888889,0.452344,0.219444,0.129688,206284
9364,5,0.88125,0.454688,0.2375,0.125,206285
10079,5,0.872917,0.442969,0.251389,0.1375,206286
10568,5,0.859028,0.451562,0.273611,0.128125,206287
1358,5,0.854167,0.446875,0.283333,0.134375,206288
855,5,0.845833,0.448828,0.3,0.124219,206289
9842,5,0.836111,0.449609,0.319444,0.136719,206290
9350,5,0.829167,0.449609,0.336111,0.124219,206291
10098,5,0.818056,0.449609,0.352778,0.127344,206292
10560,5,0.807639,0.449609,0.376389,0.130469,206293
8599,5,0.804861,0.448828,0.390278,0.124219,206294
9134,5,0.792361,0.444531,0.415278,0.134375,206295
8382,5,0.782639,0.45,0.434722,0.123438,206296
7907,5,0.780556,0.441406,0.438889,0.139062,206297
1589,5,0.763194,0.446484,0.473611,0.132031,206298
2077,5,0.761111,0.448828,0.477778,0.125781,206299
507,5,0.745833,0.447266,0.508333,0.139844,206300
228,5,0.748611,0.451172,0.502778,0.125781,206301
1257,5,0.729861,0.448828,0.540278,0.128906,206303
2413,5,0.720833,0.445703,0.558333,0.133594,206304
2660,5,0.71875,0.448047,0.5625,0.133594,206305
1948,5,0.715972,0.453125,0.556944,0.13125,206306
1703,5,0.7,0.448828,0.594444,0.135156,206307
8026,5,0.684028,0.453516,0.618056,0.128906,206308
8274,5,0.684722,0.450391,0.625,0.133594,206309
2392,5,0.675694,0.453906,0.643056,0.128125,206310
2668,5,0.663194,0.442969,0.673611,0.1375,206311
1945,5,0.664583,0.450391,0.668056,0.128906,206312
1715,5,0.655556,0.448438,0.688889,0.123438,206313
530,5,0.647917,0.444141,0.704167,0.135156,206314
219,5,0.644444,0.450781,0.711111,0.125,206315
957,5,0.644444,0.440625,0.702778,0.1375,206316
1243,5,0.648611,0.448047,0.675,0.125781,206317
10470,5,0.629861,0.448828,0.6875,0.124219,206318
10192,5,0.629861,0.439844,0.706944,0.1375,206319
8008,5,0.586111,0.448438,0.688889,0.123438,206320
8282,5,0.6,0.440625,0.694444,0.1375,206321
9027,5,0.569444,0.447266,0.636111,0.122656,206322
8713,5,0.55625,0.441797,0.676389,0.136719,206323
10448,5,0.55,0.449609,0.638889,0.128906,206324
10214,5,0.529861,0.443359,0.648611,0.130469,206325
9464,5,0.519444,0.443359,0.622222,0.125781,206326
9731,5,0.486806,0.441016,0.601389,0.127344,206327
501,5,0.485417,0.449609,0.5875,0.117969,206328
243,5,0.497222,0.444922,0.525,0.119531,206329
10453,5,0.492361,0.445703,0.543056,0.122656,206330
10198,5,0.486111,0.446875,0.516667,0.121875,206331
9482,5,0.472917,0.446875,0.526389,0.128125,206332
9720,5,0.45625,0.444922,0.5125,0.122656,206333
8003,5,0.489583,0.441797,0.451389,0.127344,206334
8299,5,0.454861,0.443359,0.451389,0.121094,206335
9011,5,0.459722,0.440625,0.441667,0.123438,206336
8725,5,0.452778,0.444141,0.419444,0.122656,206337
2388,5,0.44375,0.442969,0.418056,0.125,206338
2684,5,0.425,0.446094,0.4,0.120312,206339
6160,5,0.415278,0.439844,0.383333,0.134375,206340
6405,5,0.411111,0.44375,0.355556,0.11875,206341
5785,5,0.397222,0.445312,0.358333,0.11875,206342
5567,5,0.384722,0.440234,0.347222,0.122656,206343
6994,5,0.372917,0.443359,0.348611,0.119531,206344
6789,5,0.352778,0.443359,0.377778,0.130469,206345
7412,5,0.348611,0.443359,0.338889,0.116406,206346
3901,5,0.335417,0.439063,0.323611,0.121875,206348
2696,5,0.366667,0.441016,0.297222,0.116406,207966
3731,5,0.927778,0.420703,0.138889,0.183594,209708
6781,5,0.903472,0.447266,0.193056,0.124219,209710
7595,5,0.877778,0.448828,0.244444,0.125781,209712
7413,5,0.871528,0.440234,0.256944,0.135156,209713
6413,5,0.854167,0.443359,0.291667,0.125781,209714
6162,5,0.846528,0.449609,0.304167,0.124219,209715
5555,5,0.830556,0.441016,0.333333,0.136719,209716
5783,5,0.821528,0.447656,0.348611,0.123438,209717
4538,5,0.80625,0.440625,0.379167,0.135937,209718
4324,5,0.794444,0.449219,0.405556,0.123438,209719
3715,5,0.786806,0.441797,0.423611,0.125781,209720
3918,5,0.770833,0.444922,0.452778,0.124219,209721
3312,5,0.7625,0.444141,0.475,0.119531,209722
3091,5,0.747222,0.440234,0.505556,0.136719,209723
4518,5,0.738194,0.446875,0.523611,0.125,209724
4344,5,0.729861,0.437891,0.540278,0.133594,209725
4950,5,0.722917,0.451562,0.554167,0.125,209726
5134,5,0.713889,0.441406,0.566667,0.134375,209727
6388,5,0.709028,0.450781,0.581944,0.125,209728
6188,5,0.691667,0.451562,0.616667,0.123438,209729
4521,5,0.679167,0.439453,0.641667,0.133594,209730
4331,5,0.675,0.447656,0.647222,0.121875,209731
4970,5,0.661111,0.439844,0.677778,0.126563,209732
5125,5,0.657639,0.447266,0.684722,0.122656,209733
3713,5,0.645139,0.442578,0.709722,0.141406,209734
3931,5,0.65,0.446484,0.7,0.122656,209735
3292,5,0.63125,0.444922,0.706944,0.127344,209736
3099,5,0.630556,0.446484,0.688889,0.119531,209737
6772,5,0.600694,0.444531,0.659722,0.123438,209738
7014,5,0.586806,0.441406,0.676389,0.135937,209739
212,5,0.563194,0.446484,0.634722,0.119531,209740
521,5,0.55,0.440234,0.638889,0.130469,209741
1248,5,0.536111,0.446875,0.6,0.117188,209742
965,5,0.518056,0.441016,0.622222,0.130469,209743
2673,5,0.504167,0.447266,0.586111,0.121094,209744
2401,5,0.489583,0.444922,0.554167,0.121094,209745
1708,5,0.505556,0.446484,0.502778,0.121094,209746
1939,5,0.484722,0.445703,0.494444,0.119531,209747
8266,5,0.471528,0.442187,0.470833,0.125,209748
8034,5,0.458333,0.446875,0.45,0.115625,209749
2659,5,0.445833,0.442187,0.472222,0.120312,209750
2405,5,0.4375,0.444531,0.472222,0.120312,209751
1704,5,0.436806,0.44375,0.370833,0.117188,209752
1956,5,0.430556,0.438672,0.347222,0.124219,209753
229,5,0.423611,0.445312,0.313889,0.1125,209754
517,5,0.395139,0.441406,0.3375,0.121875,209755
1254,5,0.385417,0.442578,0.309722,0.116406,209756
948,5,0.370139,0.442969,0.293056,0.115625,209757
10179,5,0.35,0.443359,0.305556,0.122656,209758
10480,5,0.336806,0.444531,0.290278,0.110937,209759
7994,5,0.304167,0.444141,0.261111,0.108594,209761
6320,5,0.325,0.430078,0.402778,0.107031,210721
5645,5,0.344444,0.429297,0.413889,0.108594,210723
6876,5,0.385417,0.426172,0.390278,0.102344,210725
7508,5,0.355556,0.427344,0.497222,0.110937,210727
3812,5,0.433333,0.424609,0.397222,0.105469,210729
6894,5,0.376389,0.429297,0.527778,0.102344,210730
7487,5,0.422222,0.427734,0.511111,0.105469,210732
7513,5,0.490972,0.427734,0.404167,0.107031,210733
6256,5,0.480556,0.428516,0.447222,0.107031,210734
6305,5,0.440972,0.425,0.5375,0.110937,210735
5711,5,0.497222,0.421094,0.463889,0.114063,210736
5640,5,0.511806,0.427734,0.476389,0.105469,210737
4392,5,0.522917,0.421875,0.454167,0.125,210738
4462,5,0.500694,0.428906,0.548611,0.107813,210739
8122,5,0.530556,0.425781,0.533333,0.114063,210740
8180,5,0.550694,0.423438,0.529167,0.114063,210741
8919,5,0.546528,0.426172,0.5375,0.105469,210742
8823,5,0.561806,0.422656,0.584722,0.120312,210743
10326,5,0.570139,0.428125,0.559722,0.10625,210744
10319,5,0.578472,0.427344,0.620833,0.135937,210745
9584,5,0.59375,0.428906,0.590278,0.114063,210746
9621,5,0.600694,0.430859,0.598611,0.116406,210747
384,5,0.625,0.425781,0.602778,0.11875,210748
346,5,0.632639,0.423438,0.609722,0.13125,210749
10343,5,0.659028,0.424219,0.620833,0.123438,210750
10316,5,0.65625,0.431641,0.623611,0.107031,210751
9591,5,0.680556,0.422656,0.630556,0.128125,210752
9599,5,0.688194,0.427734,0.609722,0.111719,210753
8107,5,0.698611,0.425,0.6,0.125,210754
8184,5,0.7125,0.430469,0.552778,0.114063,210755
8911,5,0.71875,0.423047,0.5625,0.127344,210756
8847,5,0.719444,0.43125,0.558333,0.110937,210757
2504,5,0.729167,0.428125,0.536111,0.1125,210758
2556,5,0.738889,0.423438,0.519444,0.123438,210759
405,5,0.745139,0.433594,0.501389,0.110937,210760
1054,5,0.754167,0.432031,0.480556,0.107813,210762
1144,5,0.756944,0.430078,0.480556,0.110156,210763
2527,5,0.764583,0.428125,0.4625,0.109375,210764
2534,5,0.777083,0.433203,0.4375,0.108594,210765
1848,5,0.783333,0.424219,0.425,0.125,210766
1817,5,0.791667,0.428516,0.405556,0.108594,210767
8129,5,0.799306,0.428906,0.393056,0.117188,210768
8160,5,0.807639,0.427734,0.373611,0.111719,210769
2523,5,0.813194,0.433594,0.365278,0.109375,210770
2549,5,0.822222,0.429297,0.347222,0.114844,210771
1831,5,0.833333,0.432031,0.327778,0.109375,210772
1826,5,0.841667,0.430859,0.305556,0.113281,210773
410,5,0.844444,0.432422,0.302778,0.108594,210774
321,5,0.856944,0.427734,0.277778,0.122656,210775
1072,5,0.863194,0.434375,0.265278,0.107813,210776
1137,5,0.874306,0.427344,0.245833,0.11875,210777
10348,5,0.88125,0.430469,0.231944,0.110937,210778
10299,5,0.888889,0.4375,0.216667,0.107813,210779
8755,5,0.902778,0.425,0.191667,0.121875,210780
8980,5,0.905556,0.433984,0.183333,0.110156,210781
8058,5,0.922917,0.433984,0.143056,0.107031,210783
6109,5,0.944444,0.449609,0.102778,0.127344,212533
7323,5,0.927083,0.448828,0.145833,0.125781,212535
3354,5,0.901389,0.45,0.197222,0.125,212538
9806,5,0.884028,0.450391,0.231944,0.128906,212540
9391,5,0.882639,0.441797,0.234722,0.139844,212541
10136,5,0.863889,0.445703,0.269444,0.128906,212542
10522,5,0.859722,0.447656,0.272222,0.128125,212543
8640,5,0.853472,0.440625,0.290278,0.139062,212544
9092,5,0.845139,0.449609,0.301389,0.132031,212545
8349,5,0.8375,0.440234,0.319444,0.139844,212546
7945,5,0.822917,0.442578,0.345833,0.135156,212547
1619,5,0.817361,0.446875,0.356944,0.129688,212548
2041,5,0.809722,0.439063,0.380556,0.132812,212549
8650,5,0.802083,0.448828,0.395833,0.127344,212550
9087,5,0.795833,0.437891,0.402778,0.144531,212551
8354,5,0.786111,0.44375,0.427778,0.132812,212552
7938,5,0.777778,0.441797,0.444444,0.132031,212553
9795,5,0.770833,0.441016,0.458333,0.133594,212554
9396,5,0.760417,0.449609,0.479167,0.132031,212555
10130,5,0.745833,0.440234,0.508333,0.144531,212556
10529,5,0.748611,0.444531,0.502778,0.135937,212557
1311,5,0.733333,0.442187,0.533333,0.145313,212558
891,5,0.735417,0.443359,0.529167,0.136719,212559
1631,5,0.727778,0.446875,0.541667,0.1375,212560
2035,5,0.722917,0.442969,0.551389,0.140625,212561
2735,5,0.714583,0.443359,0.5625,0.138281,212562
2334,5,0.704861,0.444141,0.5875,0.135156,212563
1327,5,0.692361,0.449219,0.604167,0.13125,212564
872,5,0.679167,0.445312,0.641667,0.1375,212565
148,5,0.678472,0.447656,0.634722,0.126563,212566
589,5,0.663889,0.440234,0.658333,0.142969,212567
9814,5,0.665278,0.445703,0.658333,0.127344,212568
9379,5,0.654167,0.442969,0.691667,0.139062,212569
1323,5,0.647222,0.448828,0.652778,0.125781,212570
887,5,0.621528,0.439063,0.7125,0.139062,212571
129,5,0.620139,0.445703,0.668056,0.128906,212572
596,5,0.603472,0.440625,0.654167,0.128125,212573
1634,5,0.589583,0.440625,0.668056,0.132812,212574
2022,5,0.572917,0.446484,0.6125,0.124219,212575
2753,5,0.565278,0.439063,0.655556,0.132812,212576
2326,5,0.55,0.446094,0.611111,0.120312,212577
8657,5,0.536806,0.44375,0.631944,0.129688,212578
9076,5,0.529861,0.444141,0.598611,0.122656,212579
10552,5,0.507639,0.442969,0.601389,0.123438,212580
10093,5,0.497222,0.451562,0.580556,0.1125,212581
9357,5,0.482639,0.449219,0.570833,0.117188,212582
9847,5,0.475,0.445703,0.591667,0.124219,212583
7912,5,0.471528,0.446875,0.5625,0.121875,212584
8386,5,0.440972,0.446875,0.590278,0.117188,212585
9130,5,0.460417,0.447266,0.531944,0.121094,212586
8594,5,0.456944,0.446094,0.491667,0.115625,212587
2283,5,0.446528,0.446094,0.476389,0.11875,212588
2798,5,0.442361,0.444531,0.476389,0.11875,212589
8395,5,0.414583,0.443359,0.451389,0.117969,212591
8609,5,0.420139,0.442187,0.3875,0.11875,212593
10572,5,0.414583,0.443359,0.365278,0.117969,212594
10084,5,0.402083,0.444141,0.359722,0.121094,212595
9359,5,0.39375,0.442578,0.354167,0.121094,212596
610,5,0.386111,0.447656,0.313889,0.115625,212598
2545,5,0.360417,0.442187,0.309722,0.11875,212600
2513,5,0.348611,0.442969,0.311111,0.117188,212601
762,5,0.772222,0.467187,0.3,0.0875,212798
8075,5,0.714583,0.464453,0.298611,0.0851562,212802
9511,5,0.675,0.465625,0.316667,0.084375,212804
518,5,0.907639,0.423828,0.181944,0.177344,219546
9451,5,0.884722,0.425,0.227778,0.176563,219548
9740,5,0.879167,0.419141,0.238889,0.183594,219549
963,5,0.859722,0.422656,0.269444,0.182812,219550
1249,5,0.853472,0.421094,0.281944,0.18125,219551
523,5,0.844444,0.416406,0.3,0.192188,219552
211,5,0.825,0.419922,0.341667,0.180469,219553
1938,5,0.814583,0.415625,0.3625,0.190625,219554
1709,5,0.8,0.426562,0.394444,0.173438,219555
2402,5,0.795833,0.419531,0.405556,0.185937,219556
2671,5,0.776389,0.425,0.441667,0.175,219557
9002,5,0.772917,0.423047,0.454167,0.177344,219558
8731,5,0.756944,0.423438,0.486111,0.176563,219559
9736,5,0.740972,0.423047,0.5125,0.180469,219561
10442,5,0.724306,0.425781,0.548611,0.178125,219562
10209,5,0.717361,0.417969,0.565278,0.1875,219563
9022,5,0.715972,0.424609,0.568056,0.177344,219564
8709,5,0.696528,0.417188,0.606944,0.190625,219565
8018,5,0.686111,0.428906,0.627778,0.176563,219566
8285,5,0.673611,0.418359,0.652778,0.186719,219567
1961,5,0.65625,0.424219,0.681944,0.179688,219568
1691,5,0.65625,0.421875,0.684722,0.179688,219569
9020,5,0.656944,0.417578,0.675,0.186719,219570
8727,5,0.64375,0.425391,0.7125,0.178906,219571
8296,5,0.638889,0.417969,0.663889,0.18125,219573
9471,5,0.593056,0.425391,0.694444,0.175781,219574
9718,5,0.586806,0.416797,0.6625,0.180469,219575
10462,5,0.564583,0.424219,0.654167,0.170312,219576
972,5,0.522222,0.426953,0.619444,0.167969,219578
